1{'age_gps_data': '0.51', 'easting': 2279781.2637126297, 'latd': 44.565164525, 'lat_direction': 'N', 'timestamp': '185343.00', 'lond': 123.272790635, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674381', 'antenna_altitude': '47.646', 'geo_sep': '', 'latitude': '4433.9098715', 'num_sats': '11', 'horizontal_dil': '0.7', 'altitude_units': 'M', 'northing': 103622.70637698192}
2{'age_gps_data': '0.03', 'easting': 2279780.8189128162, 'latd': 44.565166446666666, 'lat_direction': 'N', 'timestamp': '185716.00', 'lond': 123.27279633, 'gps_qual': '4', 'ref_station_id': '0375*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677798', 'antenna_altitude': '47.652', 'geo_sep': '', 'latitude': '4433.9099868', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93530576117}
3{'age_gps_data': '1.26', 'easting': 2279780.3735826337, 'latd': 44.56516833333333, 'lat_direction': 'N', 'timestamp': '185717.00', 'lond': 123.27280203, 'gps_qual': '4', 'ref_station_id': '0375*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681218', 'antenna_altitude': '47.668', 'geo_sep': '', 'latitude': '4433.9101000', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16036137193}
1{'age_gps_data': '0.51', 'easting': 2279781.2578473375, 'latd': 44.565164548333335, 'lat_direction': 'N', 'timestamp': '185711.00', 'lond': 123.27279071, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674426', 'antenna_altitude': '47.655', 'geo_sep': '', 'latitude': '4433.9098729', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70917263348}
2{'age_gps_data': '0.96', 'easting': 2279780.8170973733, 'latd': 44.56516642166667, 'lat_direction': 'N', 'timestamp': '185717.00', 'lond': 123.27279635166667, 'gps_qual': '4', 'ref_station_id': '0375*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677811', 'antenna_altitude': '47.656', 'geo_sep': '', 'latitude': '4433.9099853', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93258851487}
3{'age_gps_data': '0.14', 'easting': 2279780.3768460727, 'latd': 44.56516832166667, 'lat_direction': 'N', 'timestamp': '185718.00', 'lond': 123.27280198833333, 'gps_qual': '4', 'ref_station_id': '0375*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681193', 'antenna_altitude': '47.668', 'geo_sep': '', 'latitude': '4433.9100993', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15895218868}
1{'age_gps_data': '0.28', 'easting': 2279781.2570291488, 'latd': 44.56516457666667, 'lat_direction': 'N', 'timestamp': '185712.00', 'lond': 123.27279072166667, 'gps_qual': '4', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674433', 'antenna_altitude': '47.662', 'geo_sep': '', 'latitude': '4433.9098746', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.71235091519}
2{'age_gps_data': '0.12', 'easting': 2279780.8163543106, 'latd': 44.565166435, 'lat_direction': 'N', 'timestamp': '185718.00', 'lond': 123.27279636166666, 'gps_qual': '4', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677817', 'antenna_altitude': '47.659', 'geo_sep': '', 'latitude': '4433.9099861', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93409646954}
3{'age_gps_data': '0.45', 'easting': 2279780.3744389485, 'latd': 44.565168315, 'lat_direction': 'N', 'timestamp': '185719.00', 'lond': 123.27280201833334, 'gps_qual': '4', 'ref_station_id': '0375*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681211', 'antenna_altitude': '47.670', 'geo_sep': '', 'latitude': '4433.9100989', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15829361323}
1{'age_gps_data': '0.51', 'easting': 2279781.2571360464, 'latd': 44.56516457, 'lat_direction': 'N', 'timestamp': '185713.00', 'lond': 123.27279072, 'gps_qual': '4', 'ref_station_id': '0375*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674432', 'antenna_altitude': '47.658', 'geo_sep': '', 'latitude': '4433.9098742', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.7116060257}
2{'age_gps_data': '0.45', 'easting': 2279780.8177271835, 'latd': 44.56516641333333, 'lat_direction': 'N', 'timestamp': '185719.00', 'lond': 123.27279634333334, 'gps_qual': '4', 'ref_station_id': '0375*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677806', 'antenna_altitude': '47.659', 'geo_sep': '', 'latitude': '4433.9099848', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93164036144}
3{'age_gps_data': '0.19', 'easting': 2279780.3717174847, 'latd': 44.56516833, 'lat_direction': 'N', 'timestamp': '185720.00', 'lond': 123.27280205333334, 'gps_qual': '4', 'ref_station_id': '0375*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681232', 'antenna_altitude': '47.672', 'geo_sep': '', 'latitude': '4433.9100998', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.1600548001}
1{'age_gps_data': '0.26', 'easting': 2279781.260550867, 'latd': 44.56516456333333, 'lat_direction': 'N', 'timestamp': '185714.00', 'lond': 123.27279067666667, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674406', 'antenna_altitude': '47.649', 'geo_sep': '', 'latitude': '4433.9098738', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.71074755955}
2{'age_gps_data': '0.21', 'easting': 2279780.8145833537, 'latd': 44.56516642166667, 'lat_direction': 'N', 'timestamp': '185720.00', 'lond': 123.27279638333333, 'gps_qual': '4', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677830', 'antenna_altitude': '47.663', 'geo_sep': '', 'latitude': '4433.9099853', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93267483078}
3{'age_gps_data': '1.19', 'easting': 2279780.3713014703, 'latd': 44.565168325, 'lat_direction': 'N', 'timestamp': '185721.00', 'lond': 123.27280205833334, 'gps_qual': '4', 'ref_station_id': '0375*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681235', 'antenna_altitude': '47.672', 'geo_sep': '', 'latitude': '4433.9100995', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15951316804}
1{'age_gps_data': '0.51', 'easting': 2279781.26044919, 'latd': 44.565164536666664, 'lat_direction': 'N', 'timestamp': '185715.00', 'lond': 123.27279067666667, 'gps_qual': '4', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674406', 'antenna_altitude': '47.653', 'geo_sep': '', 'latitude': '4433.9098722', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70778616518}
2{'age_gps_data': '1.21', 'easting': 2279780.8152512927, 'latd': 44.56516642333333, 'lat_direction': 'N', 'timestamp': '185721.00', 'lond': 123.272796375, 'gps_qual': '4', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677825', 'antenna_altitude': '47.666', 'geo_sep': '', 'latitude': '4433.9099854', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93283720315}
3{'age_gps_data': '0.28', 'easting': 2279780.373292579, 'latd': 44.565168326666665, 'lat_direction': 'N', 'timestamp': '185722.00', 'lond': 123.27280203333333, 'gps_qual': '4', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681220', 'antenna_altitude': '47.674', 'geo_sep': '', 'latitude': '4433.9100996', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15963010956}
1{'age_gps_data': '0.22', 'easting': 2279781.259132375, 'latd': 44.565164538333335, 'lat_direction': 'N', 'timestamp': '185716.00', 'lond': 123.27279069333333, 'gps_qual': '4', 'ref_station_id': '0375*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674416', 'antenna_altitude': '47.656', 'geo_sep': '', 'latitude': '4433.9098723', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70801668242}
2{'age_gps_data': '0.32', 'easting': 2279780.8165426883, 'latd': 44.565166415, 'lat_direction': 'N', 'timestamp': '185722.00', 'lond': 123.27279635833334, 'gps_qual': '4', 'ref_station_id': '0375*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677815', 'antenna_altitude': '47.670', 'geo_sep': '', 'latitude': '4433.9099849', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93186633661}
3{'age_gps_data': '0.03', 'easting': 2279780.376109363, 'latd': 44.565168336666666, 'lat_direction': 'N', 'timestamp': '185723.00', 'lond': 123.27280199833334, 'gps_qual': '4', 'ref_station_id': '0375*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681199', 'antenna_altitude': '47.666', 'geo_sep': '', 'latitude': '4433.9101002', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16064522974}
1{'age_gps_data': '1.22', 'easting': 2279781.2595547466, 'latd': 44.565164545, 'lat_direction': 'N', 'timestamp': '185717.00', 'lond': 123.27279068833333, 'gps_qual': '4', 'ref_station_id': '0375*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674413', 'antenna_altitude': '47.652', 'geo_sep': '', 'latitude': '4433.9098727', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70874339994}
2{'age_gps_data': '0.11', 'easting': 2279780.8177653123, 'latd': 44.56516642333333, 'lat_direction': 'N', 'timestamp': '185723.00', 'lond': 123.27279634333334, 'gps_qual': '4', 'ref_station_id': '0375*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677806', 'antenna_altitude': '47.666', 'geo_sep': '', 'latitude': '4433.9099854', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93275088724}
3{'age_gps_data': '1.03', 'easting': 2279780.3748930907, 'latd': 44.56516833, 'lat_direction': 'N', 'timestamp': '185724.00', 'lond': 123.27280201333333, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681208', 'antenna_altitude': '47.668', 'geo_sep': '', 'latitude': '4433.9100998', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15994576737}
1{'age_gps_data': '0.24', 'easting': 2279781.2613881184, 'latd': 44.56516454, 'lat_direction': 'N', 'timestamp': '185718.00', 'lond': 123.272790665, 'gps_qual': '4', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674399', 'antenna_altitude': '47.653', 'geo_sep': '', 'latitude': '4433.9098724', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70812453888}
2{'age_gps_data': '1.11', 'easting': 2279780.8180108834, 'latd': 44.565166418333334, 'lat_direction': 'N', 'timestamp': '185724.00', 'lond': 123.27279634, 'gps_qual': '4', 'ref_station_id': '0375*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677804', 'antenna_altitude': '47.665', 'geo_sep': '', 'latitude': '4433.9099851', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93218653928}
3{'age_gps_data': '0.16', 'easting': 2279780.3733994765, 'latd': 44.56516832, 'lat_direction': 'N', 'timestamp': '185725.00', 'lond': 123.27280203166667, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681219', 'antenna_altitude': '47.682', 'geo_sep': '', 'latitude': '4433.9100992', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15888521913}
1{'age_gps_data': '0.45', 'easting': 2279781.259995047, 'latd': 44.56516452166667, 'lat_direction': 'N', 'timestamp': '185719.00', 'lond': 123.27279068166666, 'gps_qual': '4', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674409', 'antenna_altitude': '47.657', 'geo_sep': '', 'latitude': '4433.9098713', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70613401104}
2{'age_gps_data': '0.20', 'easting': 2279780.816858159, 'latd': 44.565166428333335, 'lat_direction': 'N', 'timestamp': '185725.00', 'lond': 123.272796355, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677813', 'antenna_altitude': '47.678', 'geo_sep': '', 'latitude': '4433.9099857', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93333794735}
3{'age_gps_data': '0.44', 'easting': 2279780.372807795, 'latd': 44.565168338333336, 'lat_direction': 'N', 'timestamp': '185726.00', 'lond': 123.27280204, 'gps_qual': '4', 'ref_station_id': '0375*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681224', 'antenna_altitude': '47.678', 'geo_sep': '', 'latitude': '4433.9101003', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16094389278}
1{'age_gps_data': '0.17', 'easting': 2279781.259006413, 'latd': 44.56516454, 'lat_direction': 'N', 'timestamp': '185720.00', 'lond': 123.272790695, 'gps_qual': '4', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674417', 'antenna_altitude': '47.659', 'geo_sep': '', 'latitude': '4433.9098724', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70820631273}
2{'age_gps_data': '1.20', 'easting': 2279780.8162474134, 'latd': 44.56516644166667, 'lat_direction': 'N', 'timestamp': '185726.00', 'lond': 123.27279636333333, 'gps_qual': '4', 'ref_station_id': '0375*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677818', 'antenna_altitude': '47.680', 'geo_sep': '', 'latitude': '4433.9099865', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.9348413609}
3{'age_gps_data': '0.17', 'easting': 2279780.371439007, 'latd': 44.565168291666666, 'lat_direction': 'N', 'timestamp': '185727.00', 'lond': 123.272802055, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681233', 'antenna_altitude': '47.675', 'geo_sep': '', 'latitude': '4433.9100975', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15580233932}
1{'age_gps_data': '1.17', 'easting': 2279781.25849621, 'latd': 44.565164545, 'lat_direction': 'N', 'timestamp': '185721.00', 'lond': 123.27279070166666, 'gps_qual': '4', 'ref_station_id': '0375*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674421', 'antenna_altitude': '47.659', 'geo_sep': '', 'latitude': '4433.9098727', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.7087797448}
2{'age_gps_data': '0.38', 'easting': 2279780.817606442, 'latd': 44.565166381666664, 'lat_direction': 'N', 'timestamp': '185727.00', 'lond': 123.27279634333334, 'gps_qual': '4', 'ref_station_id': '0375*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677806', 'antenna_altitude': '47.677', 'geo_sep': '', 'latitude': '4433.9099829', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.92812370881}
3{'age_gps_data': '1.17', 'easting': 2279780.3719567005, 'latd': 44.56516832333333, 'lat_direction': 'N', 'timestamp': '185728.00', 'lond': 123.27280205, 'gps_qual': '4', 'ref_station_id': '0375*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681230', 'antenna_altitude': '47.671', 'geo_sep': '', 'latitude': '4433.9100994', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15930536482}
1{'age_gps_data': '0.26', 'easting': 2279781.259938988, 'latd': 44.56516454166667, 'lat_direction': 'N', 'timestamp': '185722.00', 'lond': 123.27279068333333, 'gps_qual': '4', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674410', 'antenna_altitude': '47.662', 'geo_sep': '', 'latitude': '4433.9098725', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70835959911}
2{'age_gps_data': '0.14', 'easting': 2279780.8195235617, 'latd': 44.56516643333333, 'lat_direction': 'N', 'timestamp': '185728.00', 'lond': 123.27279632166666, 'gps_qual': '4', 'ref_station_id': '0375*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677793', 'antenna_altitude': '47.679', 'geo_sep': '', 'latitude': '4433.9099860', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.9338023495}
3{'age_gps_data': '0.34', 'easting': 2279780.3725622264, 'latd': 44.56516834333333, 'lat_direction': 'N', 'timestamp': '185729.00', 'lond': 123.27280204333333, 'gps_qual': '4', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681226', 'antenna_altitude': '47.675', 'geo_sep': '', 'latitude': '4433.9101006', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16150823887}
1{'age_gps_data': '1.26', 'easting': 2279781.258634881, 'latd': 44.565164546666665, 'lat_direction': 'N', 'timestamp': '185723.00', 'lond': 123.2727907, 'gps_qual': '4', 'ref_station_id': '0375*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674420', 'antenna_altitude': '47.666', 'geo_sep': '', 'latitude': '4433.9098728', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.7089602882}
2{'age_gps_data': '1.14', 'easting': 2279780.8178976313, 'latd': 44.56516642333333, 'lat_direction': 'N', 'timestamp': '185729.00', 'lond': 123.27279634166666, 'gps_qual': '4', 'ref_station_id': '0375*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677805', 'antenna_altitude': '47.680', 'geo_sep': '', 'latitude': '4433.9099854', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93274634425}
3{'age_gps_data': '0.14', 'easting': 2279780.3758701487, 'latd': 44.56516834333333, 'lat_direction': 'N', 'timestamp': '185730.00', 'lond': 123.27280200166666, 'gps_qual': '4', 'ref_station_id': '0375*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681201', 'antenna_altitude': '47.675', 'geo_sep': '', 'latitude': '4433.9101006', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16139466316}
1{'age_gps_data': '0.36', 'easting': 2279781.2596171605, 'latd': 44.56516452666666, 'lat_direction': 'N', 'timestamp': '185724.00', 'lond': 123.27279068666667, 'gps_qual': '4', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674412', 'antenna_altitude': '47.661', 'geo_sep': '', 'latitude': '4433.9098716', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70670290012}
2{'age_gps_data': '0.35', 'easting': 2279780.8198760306, 'latd': 44.56516642166667, 'lat_direction': 'N', 'timestamp': '185730.00', 'lond': 123.27279631666667, 'gps_qual': '4', 'ref_station_id': '0375*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677790', 'antenna_altitude': '47.680', 'geo_sep': '', 'latitude': '4433.9099853', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93249311205}
